# Wavelength, Scattered Moonlight, Scattered Starlight, Zodiacal Light, Lower Atmosphere, Upper Atmosphere, Airglow/Residual Continuum, 
6.007900000e+02	3.218028402e+02	6.230570041e+00	5.069453741e+01	0.000000000e+00	0.000000000e+00	1.100074827e+02	
6.008000000e+02	3.218043011e+02	6.230520041e+00	5.069590283e+01	0.000000000e+00	0.000000000e+00	1.100047267e+02	
6.008100000e+02	3.218204227e+02	6.230760346e+00	5.069915798e+01	0.000000000e+00	0.000000000e+00	1.100060711e+02	
6.008200000e+02	3.218340231e+02	6.230950743e+00	5.070208836e+01	0.000000000e+00	0.000000000e+00	1.100067106e+02	
6.008300000e+02	3.218305831e+02	6.230803759e+00	5.070282251e+01	0.000000000e+00	0.000000000e+00	1.100025849e+02	
6.008400000e+02	3.217918878e+02	6.229958904e+00	5.069901326e+01	0.000000000e+00	0.000000000e+00	1.099886030e+02	
6.008500000e+02	3.218442030e+02	6.230920043e+00	5.070696154e+01	0.000000000e+00	0.000000000e+00	1.100001282e+02	
6.008600000e+02	3.217329742e+02	6.228645974e+00	5.069384652e+01	0.000000000e+00	0.000000000e+00	1.099659613e+02	
6.008700000e+02	3.214250547e+02	6.222485684e+00	5.065542178e+01	0.000000000e+00	0.000000000e+00	1.098768982e+02	
6.008800000e+02	3.218662898e+02	6.231139390e+00	5.071346285e+01	0.000000000e+00	0.000000000e+00	1.099970779e+02	
6.008900000e+02	3.218923513e+02	6.231582743e+00	5.071804070e+01	0.000000000e+00	0.000000000e+00	1.100012896e+02	
6.009000000e+02	3.218315546e+02	6.230306675e+00	5.071142288e+01	0.000000000e+00	0.000000000e+00	1.099812199e+02	
6.009100000e+02	3.219073329e+02	6.231734165e+00	5.072240916e+01	0.000000000e+00	0.000000000e+00	1.099993293e+02	
6.009200000e+02	3.218919893e+02	6.231357849e+00	5.072164997e+01	0.000000000e+00	0.000000000e+00	1.099919662e+02	
6.009300000e+02	3.219272208e+02	6.231982787e+00	5.072741076e+01	0.000000000e+00	0.000000000e+00	1.099987418e+02	
6.009400000e+02	3.218951607e+02	6.231275599e+00	5.072449679e+01	0.000000000e+00	0.000000000e+00	1.099867069e+02	
6.009500000e+02	3.219480816e+02	6.232250733e+00	5.073253845e+01	0.000000000e+00	0.000000000e+00	1.099984270e+02	
6.009600000e+02	3.219420525e+02	6.232058869e+00	5.073298039e+01	0.000000000e+00	0.000000000e+00	1.099936690e+02	
6.009700000e+02	3.215788890e+02	6.224803616e+00	5.068741480e+01	0.000000000e+00	0.000000000e+00	1.098891680e+02	
6.009800000e+02	3.217793686e+02	6.228694917e+00	5.071445282e+01	0.000000000e+00	0.000000000e+00	1.099420725e+02	
